Date,btc_price_usd,eth_price_usd,bnb_price_usd,sol_price_usd,xrp_price_usd,btc_daily_return,eth_daily_return,bnb_daily_return,sol_daily_return,xrp_daily_return,btc_price_indexed,eth_price_indexed,bnb_price_indexed,sol_price_indexed,xrp_price_indexed,month,quarter,year,btc_return_direction,eth_return_direction,bnb_return_direction,sol_return_direction,xrp_return_direction
2025-04-18,84930.90857600998,1583.4764497002343,590.1449424870344,134.6151648808524,2.0677436115822867,0.0098106118273058,0.0036566337971957,0.0122754618158824,0.0238752219284339,-0.0075719134056345,0.3565452703100107,0.033388946767484703,0.04846085821043485,0.33491239387556987,0.3639173667298212,4,2025Q2,2025,Up,Up,Up,Up,Down
2025-04-19,84433.75017215389,1589.1516208270757,591.7558249048697,133.9760882871713,2.062691684044618,-0.0058536805056212,0.0035839946517142,0.0027296386054695,-0.0047474338737893,-0.0024432079051632,0.34851620270050493,0.03507905989223179,0.05058514550204993,0.3311489992159217,0.36175859119839215,4,2025Q2,2025,Down,Up,Up,Down,Down
2025-04-20,85126.66244301842,1615.0502549158562,592.1191922418601,139.64248014652355,2.0855273823856817,0.0082065793530636,0.0162971448094435,0.0006140494469131,0.0422940536016143,0.0110708248439177,0.3597066792711027,0.04279188835293617,0.05106432176445779,0.36451725127492485,0.3715166778800019,4,2025Q2,2025,Up,Up,Up,Up,Up
2025-04-21,85073.16544858096,1585.4600253443446,592.9015532596577,137.6315829179827,2.0747196454629124,-0.0006284399376431,-0.0183215534510121,0.0013212897471461,-0.0144003259354235,-0.0051822560634068,0.3588427071810965,0.03397967207868872,0.05209602932371956,0.352675478370364,0.3668983459967693,4,2025Q2,2025,Down,Down,Up,Down,Down
2025-04-22,87452.04699068287,1577.4465595922347,596.742721454172,136.3303974884886,2.0806696781556395,0.0279627721568644,-0.0050543473969767,0.0064785935766171,-0.0094541194826591,0.0028678731151647,0.39726144975568656,0.031593195382277624,0.05716141751730868,0.3450130567686526,0.36944089730861757,4,2025Q2,2025,Up,Down,Up,Down,Up
2025-04-23,93576.1658857398,1759.7064599311093,617.6497009116878,148.80397504642707,2.221159426695198,0.0700283081505159,0.1155410934402672,0.0350351645790811,0.0914952042077903,0.0675214090994453,0.4961654696328125,0.08587170836330758,0.08473166738529182,0.4184674683875477,0.4294745833229998,4,2025Q2,2025,Up,Up,Up,Up,Up
2025-04-24,93605.45230873208,1793.969849485534,606.1742820090113,150.9999108899842,2.217823599038466,0.0003129688282808,0.019471082441651,-0.0185791701764577,0.0147572391320325,-0.0015018407128457,0.49663844297173587,0.09607563051648597,0.06959891388881136,0.43139889680831184,0.42804912678809864,4,2025Q2,2025,Up,Up,Down,Up,Down
2025-04-25,93872.81422867288,1769.3925107354407,602.1970676660677,152.3299363576059,2.206600349886956,0.0028562643878795,-0.0136999731389808,-0.006561173017374,0.0088081208775727,-0.005060478730759,0.5009563161380381,0.08875629478818933,0.06435412023335751,0.43923115164526694,0.4232532393825973,4,2025Q2,2025,Up,Down,Down,Up,Down
2025-04-26,94773.11200643536,1788.7981804331257,600.1913883958081,150.92008896105446,2.1852873809524738,0.0095906124170237,0.0109674193713067,-0.003330602850713,-0.0092552221202385,-0.0096587354096877,0.5154960517037573,0.09453546449382925,0.061709210252532246,0.4309288413814237,0.4141458411677964,4,2025Q2,2025,Up,Up,Down,Down,Down
2025-04-27,94644.06637120109,1821.2695303291391,607.8085377229048,149.14633083954075,2.1932493737799863,-0.0013616270744124,0.0181526067340649,0.0126912006309451,-0.0117529623373826,0.0036434534409117,0.5134119752364359,0.10420570234409325,0.07175402378748326,0.4204835334042342,0.4175481376515221,4,2025Q2,2025,Down,Up,Up,Down,Up
2025-04-28,93809.33781968225,1793.6918440730135,603.5371460135477,148.2466719511348,2.2566771719971905,-0.0088196606879186,-0.0151420126438626,-0.0070275283156755,-0.006032055118901,0.028919556059368,0.49993117731821446,0.09599283819428985,0.06612129539884593,0.41518562155828503,0.44465192680581084,4,2025Q2,2025,Down,Down,Down,Down,Up
2025-04-29,95030.60645474444,1799.50191449199,606.1285517158251,147.99083303267335,2.295967962237841,0.0130186254742539,0.0032391686666664,0.0042936971144096,-0.0017257650043286,0.0174109042836101,0.5196545660092792,0.09772312544930732,0.06953860887859968,0.4136790371692025,0.46144155728835096,4,2025Q2,2025,Up,Up,Up,Down,Up
2025-04-30,94256.35946318062,1796.9720456768928,600.5889575399475,146.49305755147196,2.2399407863578777,-0.0081473434764676,-0.001405871699676,-0.0091393057796009,-0.010120731470379,-0.02440242059186,0.5071505403436048,0.09696970949184634,0.06223348879147651,0.4048589359434049,0.43750018135156366,4,2025Q2,2025,Down,Down,Down,Down,Down
2025-05-01,94235.75331048168,1794.0495408617828,599.6302002732988,147.73348327834748,2.1934727928877984,-0.0002186181687506,-0.0016263496263845,-0.0015963617955545,0.0084674710707002,-0.0207451883340343,0.5068177526608295,0.09609936327060332,0.06096916567593686,0.412163555768901,0.4176436084791621,5,2025Q2,2025,Down,Down,Down,Up,Down
2025-05-02,96426.94522273028,1838.8543285925757,599.5796914410877,150.76046702861854,2.214308522234661,0.0232522353275959,0.0249741084124524,-8.423330277240737e-05,0.020489490148742,0.0094989686739772,0.5422053230456169,0.10944260140436973,0.060902559156930616,0.4299888596420958,0.426547074009517,5,2025Q2,2025,Up,Up,Down,Up,Up
2025-05-03,96855.5681343944,1841.427590836958,601.3244678537958,147.97213909446802,2.2089170454344824,0.0044450533061488,0.001399383411927,0.0029099991837857,-0.0184950868692999,-0.0024348354107122,0.5491275480548727,0.11020894028569032,0.06320341384327477,0.41356895229376606,0.42424320323787423,5,2025Q2,2025,Up,Up,Up,Down,Down
2025-05-04,95922.86842404422,1834.501911876416,599.2468842902798,146.79754814764868,2.188707355411367,-0.0096297995904167,-0.0037610379007051,-0.0034550125175034,-0.0079379196246494,-0.009149139423269,0.5340645239247696,0.10814641553579588,0.06046368292785746,0.4066520203637934,0.4156072550786099,5,2025Q2,2025,Down,Down,Down,Down,Down
2025-05-05,94326.62048529249,1808.156093844096,585.8899216562841,143.9823040324787,2.1580623583353407,-0.0166409529341349,-0.0143612922187539,-0.0222895821140816,-0.0191777325350039,-0.0140014136655864,0.5082852501111027,0.10030041198040972,0.04284971826859648,0.39007360899120685,0.4025121207254026,5,2025Q2,2025,Down,Down,Down,Down,Down
2025-05-06,94758.8237105546,1820.00445988936,597.9661578698278,146.81070557078957,2.1371617409153263,0.0045819856901319,0.0065527340729054,0.0206117834889612,0.0196440913855138,-0.0096848996690421,0.5152652968924911,0.10382895385383405,0.0587747757618969,0.406729501805725,0.39358092740529665,5,2025Q2,2025,Up,Up,Up,Up,Down
2025-05-07,96854.53198815876,1816.168694381844,603.0175211984405,146.90938773866714,2.1553467775958843,0.0221162335658113,-0.0021075583011203,0.0084475739339622,0.0006721728329954,0.0085089660423967,0.5491108143778097,0.10268663100879358,0.06543606078524604,0.40731062141996993,0.4013517063666758,5,2025Q2,2025,Up,Down,Up,Up,Up
2025-05-08,97026.493769668,1810.316926928448,603.144369158166,147.20059726659957,2.1289110212370352,0.0017754644824494,-0.0032220395998995,0.0002103553466794,0.0019822390686867,-0.0122651986370082,0.5518879831016604,0.10094392603040522,0.06560333650061101,0.40902549627706175,0.39005525297204974,5,2025Q2,2025,Up,Down,Up,Up,Down
2025-05-09,103076.27555512934,2197.5611893238784,628.2798237375861,163.41627317514832,2.318857034757937,0.0623518541216479,0.2139096511970781,0.0416740267583077,0.1101603947922849,0.0892221476736641,0.6495914647314011,0.21626848554228453,0.09874972020984805,0.504516379091759,0.47122245167471216,5,2025Q2,2025,Up,Up,Up,Up,Up
2025-05-10,102962.540456923,2341.407963002621,666.6606824091106,172.6970765026263,2.34260418658349,-0.0011034071380034,0.0654574600141166,0.061088797095536,0.0567924059651689,0.0102408865529874,0.6477546521863661,0.25910725017391184,0.1493629551762833,0.5591691797501168,0.48137001810750213,5,2025Q2,2025,Down,Up,Up,Up,Up
2025-05-11,104630.8792994166,2583.6829051429518,662.3379085253329,177.3428319704922,2.465515991652043,0.016203357406392,0.1034740403930449,-0.0064842190305216,0.026901181895776,0.0524680207490837,0.6746981882063725,0.33125874135486794,0.14366246858324272,0.5865271075645132,0.533892346531122,5,2025Q2,2025,Up,Up,Down,Up,Up
2025-05-12,103994.061616746,2507.4693107597423,650.8664613901699,172.85779222329435,2.3665185406774456,-0.0060863263974706,-0.0294980449154584,-0.0173196294331147,-0.0252902228827839,-0.0401528326361668,0.6644136346527509,0.3085616995789834,0.12853495269762738,0.560115602590296,0.4915890329455067,5,2025Q2,2025,Down,Down,Down,Down,Down
